City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sao Miguel Do Araguaia,BR,2022-07-29 01:32:18,-13.275,-50.1628,73.62,32,1,1.83
295,Usak,TR,2022-07-29 01:32:18,38.5,29.4167,69.12,36,0,5.06
296,Kachiry,KZ,2022-07-29 01:32:19,53.0675,76.1036,71.04,60,100,12.08
297,Xinyu,CN,2022-07-29 01:32:19,27.8043,114.9334,88.7,65,37,3.91
298,Richards Bay,ZA,2022-07-29 01:32:19,-28.783,32.0377,63.9,87,1,14.76
299,Portland,US,2022-07-29 01:30:48,45.5234,-122.6762,98.91,46,20,8.05
300,Jining,CN,2022-07-29 01:32:20,35.405,116.5814,83.14,70,2,2.93
301,Sitka,US,2022-07-29 01:32:20,57.0531,-135.33,58.89,94,100,9.22
302,Georgetown,MY,2022-07-29 01:32:20,5.4112,100.3354,84.13,85,20,2.3
303,Black Diamond,US,2022-07-29 01:30:57,47.3087,-122.0032,93.2,46,5,3.0
304,Kottagudem,IN,2022-07-29 01:32:21,17.55,80.6333,81.21,79,70,2.19
305,Pochutla,MX,2022-07-29 01:32:21,15.7432,-96.4661,80.82,89,71,1.03
306,Nemuro,JP,2022-07-29 01:32:21,43.3236,145.575,62.15,88,99,3.4
307,Veseloyarsk,RU,2022-07-29 01:32:22,51.2836,81.1056,74.97,46,11,4.12
308,Touros,BR,2022-07-29 01:32:22,-5.1989,-35.4608,75.76,84,69,11.41
309,Tokuyama,JP,2022-07-29 01:32:22,34.05,131.8167,89.22,66,0,7.67
310,Tautira,PF,2022-07-29 01:32:23,-17.7333,-149.15,77.49,78,18,20.58
311,Madingou,CG,2022-07-29 01:32:23,-4.1536,13.55,68.38,85,85,2.73
312,Comodoro Rivadavia,AR,2022-07-29 01:32:23,-45.8667,-67.5,51.66,46,100,50.64
313,Sao Jose Da Coroa Grande,BR,2022-07-29 01:32:24,-8.8978,-35.1478,73.42,89,36,1.63
314,Mount Gambier,AU,2022-07-29 01:31:35,-37.8333,140.7667,52.95,59,29,2.68
315,Flinders,AU,2022-07-29 01:32:24,-34.5833,150.8552,60.19,46,1,5.99
316,Sibenik,HR,2022-07-29 01:32:24,43.7272,15.9058,73.38,80,0,4.07
317,Samarai,PG,2022-07-29 01:32:25,-10.6167,150.6667,79.36,85,71,13.94
318,Tanete,ID,2022-07-29 01:32:25,-3.9443,119.7848,83.86,68,70,12.75
319,Treinta Y Tres,UY,2022-07-29 01:32:25,-33.2333,-54.3833,49.42,74,76,15.5
320,Mendi,PG,2022-07-29 01:32:26,-6.1761,143.6513,68.9,65,50,4.54
321,Taltal,CL,2022-07-29 01:32:26,-25.4,-70.4833,58.1,79,88,1.34
322,Poitiers,FR,2022-07-29 01:33:26,46.5833,0.3333,69.26,64,0,0.0
323,Centenario Do Sul,BR,2022-07-29 01:33:27,-22.8211,-51.5953,69.57,40,100,3.27
324,Northam,GB,2022-07-29 01:33:27,51.0333,-4.2167,56.39,94,53,3.71
325,Saskylakh,RU,2022-07-29 01:33:27,71.9167,114.0833,61.38,85,100,6.04
326,Labytnangi,RU,2022-07-29 01:33:28,66.6572,66.4183,67.6,56,38,6.4
327,Mareeba,AU,2022-07-29 01:28:37,-17.0,145.4333,72.45,57,0,5.66
328,Taoudenni,ML,2022-07-29 01:33:28,22.6783,-3.9836,103.69,14,81,10.22
329,Tevaitoa,PF,2022-07-29 01:33:28,-16.7833,-151.5,79.21,74,4,21.63
330,Henties Bay,NA,2022-07-29 01:33:29,-22.116,14.2845,52.92,90,2,7.52
331,Padang,ID,2022-07-29 01:33:29,-0.9492,100.3543,73.45,76,86,5.82
332,La Ronge,CA,2022-07-29 01:33:29,55.1001,-105.2842,77.25,44,75,5.75
333,Codrington,AU,2022-07-29 01:30:47,-38.2667,141.9667,53.06,58,27,2.64
334,Japura,ID,2022-07-29 01:33:30,-0.3167,102.35,78.04,87,100,2.68
335,Nome,US,2022-07-29 01:33:30,64.5011,-165.4064,57.16,71,100,8.05
336,Ndungu,TZ,2022-07-29 01:33:30,-4.3667,38.05,65.62,93,65,2.75
337,Najran,SA,2022-07-29 01:33:31,17.4924,44.1277,84.85,41,28,1.81
338,Galesong,ID,2022-07-29 01:33:31,-5.3166,119.3661,82.42,69,74,4.36
339,Dumabato,PH,2022-07-29 01:33:31,16.3167,121.7,85.98,66,100,3.44
340,Payo,ID,2022-07-29 01:33:31,-3.7508,103.6372,82.42,71,100,3.24
341,Banda Aceh,ID,2022-07-29 01:33:32,5.5577,95.3222,76.28,93,100,14.85
342,Victoria,HK,2022-07-29 01:32:45,22.2855,114.1577,91.96,68,99,4.0
343,Tarn Taran,IN,2022-07-29 01:33:32,31.45,74.9253,80.62,95,100,4.29
344,Margate,GB,2022-07-29 01:33:32,51.3813,1.3862,63.7,82,63,1.01
345,Tazovskiy,RU,2022-07-29 01:33:33,67.4667,78.7,56.43,85,51,6.8
346,Mineiros,BR,2022-07-29 01:33:33,-17.5694,-52.5511,65.79,35,58,4.81
347,Erenhot,CN,2022-07-29 01:33:33,43.6475,111.9767,86.43,21,98,16.4
348,Haines Junction,CA,2022-07-29 01:28:36,60.7522,-137.5108,66.15,45,100,4.61
349,Barra Do Garcas,BR,2022-07-29 01:28:43,-15.89,-52.2567,69.12,39,97,1.19
350,Burnie,AU,2022-07-29 01:32:07,-41.0667,145.9167,49.95,57,77,8.63
351,Ranong,TH,2022-07-29 01:33:34,9.9658,98.6348,80.53,80,42,1.19
352,Los Llanos De Aridane,ES,2022-07-29 01:33:34,28.6585,-17.9182,69.55,89,100,21.85
353,Marsaxlokk,MT,2022-07-29 01:33:35,35.8419,14.5431,81.09,94,20,5.75
354,Robertson,US,2022-07-29 01:33:34,36.5167,-86.8667,79.25,92,0,0.0
355,Fairbanks,US,2022-07-29 01:32:47,64.8378,-147.7164,66.2,48,40,8.05
356,Sawakin,SD,2022-07-29 01:33:35,19.1059,37.3321,89.8,50,73,11.21
357,San Patricio,US,2022-07-29 01:33:35,28.017,-97.5169,87.84,70,100,14.14
358,Shu,KZ,2022-07-29 01:33:36,43.5983,73.7614,81.07,31,0,4.29
359,Alim,PH,2022-07-29 01:33:36,9.5649,122.4876,83.75,77,100,10.25
360,Airai,TL,2022-07-29 01:33:36,-8.9266,125.4092,68.52,42,52,4.52
361,Luderitz,NA,2022-07-29 01:33:37,-26.6481,15.1594,52.36,86,68,2.89
362,Saint-Georges,GD,2022-07-29 01:33:37,12.0564,-61.7485,80.28,83,20,11.5
363,Tasiilaq,GL,2022-07-29 01:29:43,65.6145,-37.6368,39.36,95,100,4.0
364,Eyrarbakki,IS,2022-07-29 01:33:37,63.863,-21.1481,46.45,85,100,3.29
365,Oranjemund,NA,2022-07-29 01:33:38,-28.55,16.4333,56.44,71,100,8.93
366,Ambovombe,MG,2022-07-29 01:33:38,-25.1667,46.0833,65.32,79,10,14.23
367,Palmas,BR,2022-07-29 01:33:38,-10.2128,-48.3603,71.47,64,0,6.91
368,North Bend,US,2022-07-29 01:31:01,43.4065,-124.2243,72.91,84,20,18.41
369,Batagay-Alyta,RU,2022-07-29 01:34:39,67.8006,130.4114,82.65,38,11,5.46
370,Kindu,CD,2022-07-29 01:34:39,-2.95,25.95,68.67,95,65,1.23
371,Saint-Pierre,RE,2022-07-29 01:34:39,-21.3393,55.4781,65.28,73,0,5.75
372,Evensk,RU,2022-07-29 01:34:40,61.95,159.2333,57.49,53,100,2.37
373,Hauterive,FR,2022-07-29 01:34:40,46.0901,3.4459,65.16,67,100,2.86
374,Sao Domingos Do Maranhao,BR,2022-07-29 01:34:40,-5.5758,-44.3853,75.06,53,1,1.23
375,Cockburn Town,TC,2022-07-29 01:33:38,21.4612,-71.1419,81.54,75,70,21.65
376,Kimbe,PG,2022-07-29 01:34:41,-5.5502,150.1429,90.77,52,42,6.26
377,Isangel,VU,2022-07-29 01:34:41,-19.55,169.2667,76.78,82,100,12.55
378,Hervey Bay,AU,2022-07-29 01:34:41,-25.2986,152.8535,65.01,70,50,8.99
379,Adrar,MR,2022-07-29 01:34:42,20.5022,-10.0711,91.0,34,70,21.39
380,Yerbogachen,RU,2022-07-29 01:34:42,61.2767,108.0108,74.66,62,92,2.75
381,Manado,ID,2022-07-29 01:34:42,1.487,124.8455,86.77,66,20,4.61
382,Ust-Omchug,RU,2022-07-29 01:34:42,61.15,149.6333,59.94,57,98,6.26
383,Adet,ET,2022-07-29 01:34:43,11.2644,37.4888,55.22,94,100,3.69
384,Port Hardy,CA,2022-07-29 01:34:43,50.6996,-127.4199,75.38,57,0,8.05
385,Pinawa,CA,2022-07-29 01:34:43,50.1489,-95.8811,57.29,95,32,3.51
386,Kondinskoye,RU,2022-07-29 01:34:44,59.6481,67.41,61.83,67,97,8.81
387,Lewiston,US,2022-07-29 01:34:44,44.1003,-70.2148,72.05,96,75,6.91
388,Khandyga,RU,2022-07-29 01:34:44,62.6667,135.6,84.49,39,10,3.24
389,Opuwo,NA,2022-07-29 01:34:45,-18.0607,13.84,55.63,43,15,1.52
390,Kropotkin,RU,2022-07-29 01:34:45,45.4375,40.5756,68.74,55,0,2.39
391,Iracoubo,GF,2022-07-29 01:34:45,5.4802,-53.2011,76.78,88,90,6.13
392,Bud,US,2022-07-29 01:34:45,39.447,-86.1758,80.58,85,100,6.02
393,Ossora,RU,2022-07-29 01:34:46,59.2353,163.0719,55.22,69,37,8.14
394,Omboue,GA,2022-07-29 01:34:46,-1.5746,9.2618,70.34,86,37,6.15
395,Kem,RU,2022-07-29 01:34:46,64.9555,34.5793,53.53,95,100,10.04
396,Tual,ID,2022-07-29 01:34:47,-5.6667,132.75,78.37,86,74,22.01
397,Tomatlan,MX,2022-07-29 01:34:47,19.9333,-105.25,76.59,87,100,0.65
398,Tahta,EG,2022-07-29 01:34:47,26.7693,31.5021,84.52,18,59,6.22
399,Rocha,UY,2022-07-29 01:34:48,-34.4833,-54.3333,49.15,81,100,20.56
400,Turkmenabat,TM,2022-07-29 01:34:48,39.0733,63.5786,73.38,46,0,9.22
401,Paamiut,GL,2022-07-29 01:34:48,61.994,-49.6678,41.95,89,100,9.13
402,Salalah,OM,2022-07-29 01:34:49,17.0151,54.0924,75.29,94,75,5.75
403,Yarmouth,US,2022-07-29 01:34:49,41.7057,-70.2286,79.27,88,100,13.8
404,Viline,UA,2022-07-29 01:34:49,44.8456,33.6716,69.08,61,0,4.45
405,Gobabis,NA,2022-07-29 01:33:18,-22.45,18.9667,56.34,34,88,8.28
406,Kieta,PG,2022-07-29 01:34:50,-6.2167,155.6333,83.37,71,91,4.25
407,Obsharovka,RU,2022-07-29 01:34:50,53.125,48.8531,63.25,77,45,4.56
408,General Roca,AR,2022-07-29 01:34:50,-39.0333,-67.5833,50.49,53,0,12.08
409,Boa Vista,BR,2022-07-29 01:34:50,2.8197,-60.6733,78.78,78,75,2.3
410,Champerico,GT,2022-07-29 01:34:51,14.3,-91.9167,77.27,91,100,9.84
411,Dicabisagan,PH,2022-07-29 01:34:51,17.0818,122.4157,87.49,66,100,1.12
412,Ginda,IN,2022-07-29 01:34:51,30.6945,78.4932,67.35,94,97,1.7
413,Bafra,TR,2022-07-29 01:34:52,41.5678,35.9069,68.83,80,0,4.79
414,Nikolayevsk-Na-Amure,RU,2022-07-29 01:34:52,53.1406,140.73,81.55,42,84,3.44
415,Kutum,SD,2022-07-29 01:34:52,14.2,24.6667,75.09,59,100,6.71
416,Beringovskiy,RU,2022-07-29 01:34:53,63.05,179.3167,48.92,79,100,13.0
417,Sulangan,PH,2022-07-29 01:34:53,11.1373,123.7228,84.29,73,100,9.35
418,Grindavik,IS,2022-07-29 01:35:53,63.8424,-22.4338,46.87,87,100,12.66
419,Gerede,TR,2022-07-29 01:35:54,40.8008,32.1969,58.35,63,0,3.06
420,Vila Velha,BR,2022-07-29 01:35:45,-20.3297,-40.2925,71.55,82,0,4.61
421,Chilca,PE,2022-07-29 01:35:54,-12.5211,-76.7372,60.55,82,83,2.59
422,Bakchar,RU,2022-07-29 01:35:54,57.0186,82.0711,63.86,92,67,7.72
423,Swan Hill,AU,2022-07-29 01:35:55,-35.3378,143.5544,54.39,46,4,6.4
424,Weihai,CN,2022-07-29 01:35:55,37.5017,122.1136,81.03,78,100,9.84
425,Mackenzie,CA,2022-07-29 01:30:58,55.2999,-123.1698,89.82,25,0,4.61
426,Udachnyy,RU,2022-07-29 01:35:55,66.4167,112.4,77.45,50,14,7.0
427,Verkhniy Baskunchak,RU,2022-07-29 01:35:56,48.2256,46.7217,76.66,50,12,6.89
428,Nyuksenitsa,RU,2022-07-29 01:35:56,60.4128,44.2397,60.24,92,36,5.97
429,Ekhabi,RU,2022-07-29 01:35:56,53.5102,142.9671,69.64,66,0,7.76
430,Berlevag,NO,2022-07-29 01:35:57,70.8578,29.0864,48.2,81,100,9.22
431,Coari,BR,2022-07-29 01:35:57,-4.085,-63.1414,76.42,58,1,0.38
432,Bandarbeyla,SO,2022-07-29 01:35:57,9.4942,50.8122,76.24,78,100,24.09
433,Casa Nova,BR,2022-07-29 01:35:58,-9.4167,-41.1333,74.05,60,0,17.67
434,Sabang,ID,2022-07-29 01:35:58,5.8933,95.3214,79.12,87,100,25.19
435,Dalgopol,BG,2022-07-29 01:35:58,43.05,27.35,68.11,85,3,0.67
436,Malumfashi,NG,2022-07-29 01:35:59,11.7853,7.6218,68.38,90,76,6.98
437,Kalangala,UG,2022-07-29 01:35:59,-0.3089,32.225,67.35,74,84,8.66
438,Yulara,AU,2022-07-29 01:35:59,-25.2406,130.9889,62.37,22,94,13.18
439,Makaryev,RU,2022-07-29 01:36:00,57.8797,43.8069,62.01,90,15,6.55
440,Tiksi,RU,2022-07-29 01:36:00,71.6872,128.8694,51.98,83,99,7.92
441,Santiago,CL,2022-07-29 01:33:58,-33.4569,-70.6483,52.25,70,0,4.61
442,Riyadh,SA,2022-07-29 01:36:00,24.6877,46.7219,91.54,34,100,4.88
443,Krasnoselkup,RU,2022-07-29 01:34:50,65.7,82.4667,63.3,63,0,13.27
444,Dire Dawa,ET,2022-07-29 01:36:01,9.5931,41.8661,69.01,67,46,11.18
445,Faya,SA,2022-07-29 01:36:01,18.3851,42.4509,69.91,51,50,4.41
446,Bembereke,BJ,2022-07-29 01:36:01,10.2283,2.6634,68.67,97,100,6.62
447,Placido De Castro,BR,2022-07-29 01:36:02,-10.3353,-67.1856,74.8,46,0,1.7
448,Rabo De Peixe,PT,2022-07-29 01:36:02,37.8,-25.5833,71.11,78,75,4.61
449,Guerrero Negro,MX,2022-07-29 01:36:02,27.9769,-114.0611,70.48,76,24,14.5
450,Leshukonskoye,RU,2022-07-29 01:36:03,64.8989,45.7622,63.12,98,70,2.59
451,Baghdad,IQ,2022-07-29 01:36:03,33.3406,44.4009,82.31,23,0,4.61
452,Aswan,EG,2022-07-29 01:36:03,24.0934,32.907,87.1,17,0,4.61
453,Novikovo,RU,2022-07-29 01:36:04,51.1537,37.8879,60.03,93,5,8.3
454,Kisanga,TZ,2022-07-29 01:36:04,-7.4362,37.7034,69.76,87,79,2.66
455,Ishigaki,JP,2022-07-29 01:36:04,24.3448,124.1572,84.33,89,75,6.91
456,Neuquen,AR,2022-07-29 01:36:05,-38.9516,-68.0591,51.69,54,0,0.0
457,Kiunga,PG,2022-07-29 01:36:05,-6.1219,141.2906,77.47,95,97,4.72
458,Lebedinyy,RU,2022-07-29 01:36:05,58.5167,125.5167,62.64,94,100,2.46
459,Jian,CN,2022-07-29 01:36:06,27.1172,114.9793,92.26,56,79,2.82
460,Sao Joao Da Barra,BR,2022-07-29 01:32:34,-21.6403,-41.0511,70.11,86,1,16.13
461,Dunedin,NZ,2022-07-29 01:36:06,-45.8742,170.5036,47.8,72,99,5.99
462,Sola,VU,2022-07-29 01:37:06,-13.8833,167.55,80.1,78,100,12.24
463,Guymon,US,2022-07-29 01:34:11,36.6828,-101.4816,82.4,54,0,11.5
464,Jishou,CN,2022-07-29 01:37:07,28.3167,109.7167,86.34,68,15,1.81
465,Pontian Kecil,MY,2022-07-29 01:37:07,1.4801,103.3899,80.92,73,93,7.87
466,Tiznit,MA,2022-07-29 01:37:08,29.5833,-9.5,73.04,54,0,0.58
467,Ouadda,CF,2022-07-29 01:37:08,8.0777,22.4007,66.13,96,100,3.78
468,Dukat,RU,2022-07-29 01:37:08,62.55,155.55,51.85,60,97,6.98
469,Kailua,US,2022-07-29 01:37:08,21.4022,-157.7394,84.18,61,0,10.36
470,Grand Baie,MU,2022-07-29 01:36:50,-20.0182,57.5802,68.47,76,1,3.0
471,Dolores,AR,2022-07-29 01:37:09,-36.3132,-57.6792,46.81,75,89,14.52
472,Manavalakurichi,IN,2022-07-29 01:37:09,8.1333,77.3,78.98,85,99,0.94
473,Arona,ES,2022-07-29 01:37:10,28.0996,-16.681,69.69,83,20,18.41
474,Kalmunai,LK,2022-07-29 01:37:10,7.4167,81.8167,76.95,89,100,4.27
475,Zhangye,CN,2022-07-29 01:37:10,38.9342,100.4517,82.56,22,75,1.25
476,Hasaki,JP,2022-07-29 01:37:10,35.7333,140.8333,91.29,75,5,14.94
477,Aksu,CN,2022-07-29 01:37:11,41.1231,80.2644,85.51,29,100,2.21
478,Srandakan,ID,2022-07-29 01:37:11,-7.9386,110.2506,80.19,75,75,8.95
479,Svetlaya,RU,2022-07-29 01:37:11,46.5389,138.3297,72.55,82,100,6.31
480,Vestmannaeyjar,IS,2022-07-29 01:37:12,63.4427,-20.2734,50.02,80,100,1.97
481,Moree,AU,2022-07-29 01:37:12,-29.4667,149.85,60.58,38,8,13.13
482,Sakaiminato,JP,2022-07-29 01:37:12,35.55,133.2333,91.33,62,20,6.91
483,Ancud,CL,2022-07-29 01:37:13,-41.8697,-73.8203,44.22,79,100,4.47
484,Nekhayevskiy,RU,2022-07-29 01:37:13,50.4106,41.7561,68.14,79,100,5.57
485,Wuwei,CN,2022-07-29 01:37:13,37.9281,102.6414,83.34,19,11,1.81
486,Joao Camara,BR,2022-07-29 01:37:14,-5.5375,-35.8197,69.28,97,68,8.05
487,Kuusamo,FI,2022-07-29 01:37:14,65.9667,29.1833,50.04,93,100,8.05
488,Alyangula,AU,2022-07-29 01:37:14,-13.8483,136.4192,77.2,53,53,15.08
489,Yashan,CN,2022-07-29 01:37:15,22.1975,109.9419,88.34,65,96,5.68
490,Kargasok,RU,2022-07-29 01:37:15,59.0556,80.8572,60.94,73,61,10.74
491,Hadrut,AZ,2022-07-29 01:37:15,39.52,47.0318,68.85,68,0,5.12
492,Mantua,IT,2022-07-29 01:37:16,45.1667,10.7833,72.95,78,53,1.01
493,Port Alberni,CA,2022-07-29 01:37:16,49.2413,-124.8028,97.88,42,0,7.0
494,Nakusp,CA,2022-07-29 01:37:16,50.2499,-117.8023,88.14,35,27,1.14
495,Nikolayevskaya,RU,2022-07-29 01:37:17,47.6139,41.5023,73.76,52,28,6.46
496,Sorland,NO,2022-07-29 01:37:17,67.667,12.6934,53.46,91,100,17.38
497,Eyl,SO,2022-07-29 01:37:17,7.9803,49.8164,75.61,78,75,19.69
498,Izhma,RU,2022-07-29 01:37:18,65.0083,53.9113,66.47,66,38,5.99
499,Collie,AU,2022-07-29 01:37:18,-33.3667,116.15,55.89,75,82,10.0
500,Tanout,NE,2022-07-29 01:37:18,14.9709,8.8879,76.37,66,90,9.55
501,Manthani,IN,2022-07-29 01:37:19,18.65,79.6667,82.09,79,83,3.58
502,Morant Bay,JM,2022-07-29 01:37:19,17.8815,-76.4093,83.82,81,43,8.23
503,Mabaruma,GY,2022-07-29 01:37:19,8.2,-59.7833,75.33,90,96,2.77
504,Hokitika,NZ,2022-07-29 01:37:20,-42.7167,170.9667,50.43,78,100,1.99
505,Lexington,US,2022-07-29 01:34:16,37.9887,-84.4777,80.6,78,0,3.44
506,Ust-Tsilma,RU,2022-07-29 01:37:20,65.441,52.1498,67.08,87,26,4.9
507,Nuuk,GL,2022-07-29 01:37:20,64.1835,-51.7216,43.41,87,100,8.05
508,Marsabit,KE,2022-07-29 01:37:21,2.3284,37.9899,58.89,74,87,16.62
509,Qasigiannguit,GL,2022-07-29 01:37:21,68.8193,-51.1922,52.05,75,87,4.05
510,Geraldton,AU,2022-07-29 01:34:27,-28.7667,114.6,63.01,94,40,6.91
511,Auki,SB,2022-07-29 01:38:21,-8.7676,160.7034,86.63,59,55,1.7
512,Manaure,CO,2022-07-29 01:38:22,11.7751,-72.4445,80.78,74,99,5.73
513,Terney,RU,2022-07-29 01:38:22,45.0503,136.6092,78.3,75,84,7.56
514,Kochetok,UA,2022-07-29 01:38:22,49.8801,36.7372,59.86,92,2,7.78
515,San Cristobal,VE,2022-07-29 01:38:23,7.7669,-72.225,66.38,96,99,1.61
516,Marienburg,PL,2022-07-29 01:38:23,54.0359,19.0266,56.88,93,3,2.73
517,Fergus Falls,US,2022-07-29 01:38:23,46.283,-96.0776,69.78,63,0,5.75
518,Toora-Khem,RU,2022-07-29 01:38:24,52.4675,96.11,62.69,55,99,1.92
519,Anadyr,RU,2022-07-29 01:38:24,64.75,177.4833,53.49,76,75,20.13
520,Upata,VE,2022-07-29 01:38:24,8.0086,-62.3989,77.2,96,85,3.31
521,Salto Del Guaira,PY,2022-07-29 01:38:25,-24.0625,-54.3069,71.1,67,100,6.4
522,Bizhbulyak,RU,2022-07-29 01:38:25,53.6967,54.2642,55.02,84,1,9.1
523,Biak,ID,2022-07-29 01:38:25,-0.9131,122.8766,73.24,96,100,4.52
524,Chipinge,ZW,2022-07-29 01:38:26,-20.1883,32.6236,44.85,88,0,3.06
525,Cabinda,AO,2022-07-29 01:38:26,-5.55,12.2,69.4,89,38,2.21
526,Quatre Cocos,MU,2022-07-29 01:38:26,-20.2078,57.7625,68.11,75,10,12.77
527,Tambacounda,SN,2022-07-29 01:38:26,13.7539,-13.7586,77.86,81,99,12.08
528,Vera Cruz,BR,2022-07-29 01:38:27,-12.6333,-41.0333,65.79,87,100,3.85
529,Clinton,US,2022-07-29 01:36:50,42.587,-82.9199,75.92,55,75,12.66
530,Biltine,TD,2022-07-29 01:38:27,14.5333,20.9167,78.84,69,97,7.99
531,Lavrentiya,RU,2022-07-29 01:38:27,65.5833,-171.0,46.22,86,99,4.59
532,Jacareacanga,BR,2022-07-29 01:38:28,-6.2222,-57.7528,74.35,53,5,0.94
533,Belozerskoye,RU,2022-07-29 01:38:28,55.8214,65.5842,58.19,84,89,13.35
534,Bratsk,RU,2022-07-29 01:38:29,56.1325,101.6142,59.49,99,100,5.73
535,Kupang,ID,2022-07-29 01:38:29,-10.1667,123.5833,82.74,49,74,13.09
536,Eenhana,NA,2022-07-29 01:38:29,-17.4667,16.3333,56.1,36,25,4.56
537,Ust-Nera,RU,2022-07-29 01:38:29,64.5667,143.2,71.08,36,100,5.44
538,Sampit,ID,2022-07-29 01:38:30,-2.5333,112.95,84.06,72,47,2.75
539,Ugoofaaru,MV,2022-07-29 01:38:30,5.6667,73.0,81.32,78,100,17.47
540,Conway,US,2022-07-29 01:38:30,35.0887,-92.4421,85.84,70,40,4.61
541,Veinte De Noviembre,MX,2022-07-29 01:38:31,14.9833,-92.25,78.49,97,100,2.93
542,Hungen,DE,2022-07-29 01:38:31,50.4737,8.8933,66.74,54,100,4.59
543,Darnah,LY,2022-07-29 01:36:02,32.767,22.6367,78.04,80,0,14.09
544,Kununurra,AU,2022-07-29 01:38:31,-15.7667,128.7333,78.78,22,5,16.11
545,Beyneu,KZ,2022-07-29 01:38:32,45.3167,55.2,74.43,61,0,4.23
546,Aloleng,PH,2022-07-29 01:38:32,16.1307,119.7824,85.3,74,78,7.11
547,Okato,NZ,2022-07-29 01:38:32,-39.2,173.8833,58.51,64,53,5.01
548,Mumford,GH,2022-07-29 01:38:33,5.2618,-0.759,75.04,81,100,13.33
549,Vila Franca Do Campo,PT,2022-07-29 01:38:33,37.7167,-25.4333,72.01,91,12,4.32
550,Lujan,AR,2022-07-29 01:38:33,-34.5703,-59.105,49.95,72,0,7.0
551,Barstow,US,2022-07-29 01:34:46,34.8986,-117.0228,101.39,14,0,13.06
552,Kruisfontein,ZA,2022-07-29 01:39:34,-34.0033,24.7314,58.71,37,0,9.51
553,Puerto Baquerizo Moreno,EC,2022-07-29 01:34:47,-0.9,-89.6,69.98,86,90,11.63
554,Chapais,CA,2022-07-29 01:39:34,49.7834,-74.8492,62.38,98,28,5.23
555,Aklavik,CA,2022-07-29 01:37:54,68.2191,-135.0107,51.35,66,100,4.16
556,Alberton,CA,2022-07-29 01:39:35,46.8168,-64.0654,68.13,87,89,10.04
557,Hobyo,SO,2022-07-29 01:36:41,5.3505,48.5268,75.34,87,81,20.96
558,Minden,DE,2022-07-29 01:39:35,52.2833,8.9167,64.62,48,75,5.75
559,Buala,SB,2022-07-29 01:39:35,-8.145,159.5921,85.08,68,69,10.22
560,Amapa,BR,2022-07-29 01:39:06,1.0,-52.0,70.75,98,100,1.34
561,Constantine,DZ,2022-07-29 01:39:36,36.365,6.6147,76.41,57,0,4.61
562,Lasa,IT,2022-07-29 01:36:42,46.6166,10.7002,59.88,92,96,1.36
563,Roebourne,AU,2022-07-29 01:39:36,-20.7833,117.1333,75.33,23,42,13.85
564,Colac,AU,2022-07-29 01:39:37,-38.3333,143.5833,49.84,57,6,3.67
565,Davis,US,2022-07-29 01:39:37,41.0005,-112.0013,100.45,19,0,10.36
566,Manzhouli,CN,2022-07-29 01:39:37,49.6,117.4333,74.39,50,47,9.78
567,Blagodatnoye,RU,2022-07-29 01:37:33,45.3997,42.5867,68.92,55,0,4.45
568,Nalbari,IN,2022-07-29 01:39:38,26.4456,91.4354,84.18,82,76,1.14
569,Kayerkan,RU,2022-07-29 01:39:38,69.3497,87.7602,59.52,72,0,9.28
570,Gimli,CA,2022-07-29 01:39:38,50.6336,-96.9907,63.18,74,6,6.42
571,Boyabat,TR,2022-07-29 01:39:39,41.4689,34.7667,59.13,84,0,0.43
572,Galveston,US,2022-07-29 01:39:39,29.3669,-94.9669,87.94,76,20,12.66
573,Vanavara,RU,2022-07-29 01:39:39,60.34,102.2797,64.63,89,98,7.29
574,Kihei,US,2022-07-29 01:39:39,20.785,-156.4656,87.82,77,40,19.57
575,Kiama,AU,2022-07-29 01:39:40,-34.6833,150.8667,60.39,45,1,13.13
576,Gat,IL,2022-07-29 01:38:04,31.61,34.7642,82.4,76,6,2.64
577,Caravelas,BR,2022-07-29 01:39:40,-17.7125,-39.2481,68.76,83,50,6.31
578,Kangar,MY,2022-07-29 01:39:40,6.4414,100.1986,78.76,83,94,1.63
579,Ninghai,CN,2022-07-29 01:39:41,29.2892,121.4247,86.41,71,0,4.76
580,Carlos Barbosa,BR,2022-07-29 01:39:41,-29.2975,-51.5036,56.53,97,100,7.54
581,Springbok,ZA,2022-07-29 01:39:41,-29.6643,17.8865,45.1,79,96,11.14
582,Zholymbet,KZ,2022-07-29 01:39:42,51.7433,71.7122,62.8,85,100,8.7
583,Salekhard,RU,2022-07-29 01:39:42,66.53,66.6019,67.64,53,52,7.07
584,Tilichiki,RU,2022-07-29 01:39:42,60.4667,166.1,52.92,65,98,8.14
585,Blackwater,AU,2022-07-29 01:39:43,-23.5833,148.8833,66.06,42,6,4.23
586,Las Vegas,US,2022-07-29 01:38:05,36.175,-115.1372,101.98,27,0,9.22
587,Sao Felix Do Xingu,BR,2022-07-29 01:39:43,-6.6447,-51.995,72.39,49,0,1.14
588,Karratha,AU,2022-07-29 01:39:43,-20.7377,116.8463,76.3,29,41,13.69
589,Sao Jose Dos Pinhais,BR,2022-07-29 01:35:21,-25.5347,-49.2064,69.84,62,0,10.36
590,San Vicente,AR,2022-07-29 01:39:44,-26.6167,-54.1333,57.9,92,100,7.43
591,Stephenville,US,2022-07-29 01:39:44,32.2207,-98.2023,95.81,30,0,9.22
